time,seconds_elapsed,relativeAltitude,pressure
1765009594344398300,8.9793984375,-0.1743907928466797,1016.3287353515625
1765009594408400000,9.04339990234375,-0.322357177734375,1016.3462524414062
1765009594472399000,9.107399169921875,-0.10569000244140625,1016.3200073242188
1765009594536398300,9.1713984375,0.06341552734375,1016.2999877929688
1765009594600399000,9.235399169921875,-0.11626052856445312,1016.3212280273438
1765009594664399600,9.299399658203125,0.1426830291748047,1016.2899780273438
1765009594728398800,9.36339892578125,0.34349632263183594,1016.2662353515625
1765009594792401000,9.42740087890625,0.23780441284179688,1016.2787475585938
1765009594856401000,9.49140087890625,-0.1638202667236328,1016.3274536132812
1765009594920403200,9.5554033203125,-0.010568618774414062,1016.3087158203125
1765009594984398000,9.619398193359375,-0.010568618774414062,1016.3087158203125
1765009595048401000,9.68340087890625,-0.1268291473388672,1016.3224487304688
1765009595112400100,9.747400146484376,-0.24837303161621094,1016.3374633789062
1765009595176399400,9.8113994140625,-0.30121803283691406,1016.34375
1765009595240400100,9.875400146484376,-0.18495941162109375,1016.3299560546875
1765009595304400400,9.939400390625,0.04227638244628906,1016.302490234375
1765009595368400400,10.003400390625,0.06341552734375,1016.2999877929688
1765009595432400100,10.067400146484376,0.07398414611816406,1016.2987060546875
1765009595496398000,10.131398193359376,0.13739776611328125,1016.2911987304688
1765009595560400400,10.195400390625,0.1743907928466797,1016.2862548828125
1765009595624399600,10.259399658203124,0.15325164794921875,1016.2887573242188
1765009595688400400,10.323400390625,0.10569190979003906,1016.2949829101562
1765009595752401000,10.38740087890625,0.052845001220703125,1016.3012084960938
1765009595816398600,10.451398681640624,0.021139144897460938,1016.3049926757812
1765009595880399600,10.515399658203124,-0.1268291473388672,1016.3224487304688
1765009595944399400,10.5793994140625,-0.2695121765136719,1016.3399658203125
1765009596008400400,10.643400390625,-0.44390106201171875,1016.3612060546875
1765009596072402400,10.70740234375,-0.4544715881347656,1016.3624877929688
1765009596136398000,10.771398193359374,-0.1426830291748047,1016.324951171875
1765009596200400100,10.835400146484375,0.07398414611816406,1016.2987060546875
1765009596264401200,10.899401123046875,0.08455276489257812,1016.2974853515625
1765009596328398600,10.963398681640625,0.08455276489257812,1016.2974853515625
1765009596392401200,11.027401123046875,0.06341552734375,1016.2999877929688
1765009596456400000,11.09139990234375,-0.1321125030517578,1016.32373046875
1765009596520398600,11.155398681640625,-0.24837303161621094,1016.3374633789062
1765009596584399600,11.219399658203125,-0.3857707977294922,1016.3536987304688
1765009596648400600,11.283400634765625,-0.44390106201171875,1016.3612060546875
1765009596712402200,11.347402099609376,-0.39634132385253906,1016.35498046875
1765009596776398600,11.411398681640625,-0.2906494140625,1016.3424682617188
1765009596840400100,11.475400146484375,-0.1955280303955078,1016.3312377929688
1765009596904398300,11.5393984375,-0.10569000244140625,1016.3200073242188
1765009596968401400,11.6034013671875,0.031707763671875,1016.3037109375
